crop,season,soil_type,sown_month,harvested_month,water_source,ph,crop_duration_days,temperature,humidity,n,p,k
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.7,306.9,23.5,76.2,178.2,66.0,138.0
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.7,313.3,21.1,76.0,161.4,77.3,143.5
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.4,310.9,24.1,68.2,182.9,90.8,143.0
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.4,324.0,26.3,70.1,162.0,62.1,127.9
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.9,310.3,25.8,75.9,174.2,73.1,123.6
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.7,320.4,24.0,69.0,177.3,96.8,148.5
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.9,318.4,26.0,72.9,191.5,72.4,131.7
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.2,316.4,24.7,74.1,196.1,77.5,136.4
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.9,312.6,25.3,70.2,167.1,75.8,122.4
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.8,304.1,25.1,72.7,157.9,90.1,133.9
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.9,303.2,21.8,75.6,191.0,73.9,133.4
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.7,314.9,23.2,75.4,150.1,60.9,137.0
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.6,323.6,24.6,73.8,178.1,73.2,128.4
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.8,318.1,22.9,71.2,174.4,90.6,143.6
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.2,303.7,23.8,79.9,163.4,66.5,145.0
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.8,314.8,26.7,72.0,172.0,72.2,133.8
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.1,327.1,21.5,67.1,171.4,86.3,122.1
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.4,324.9,25.8,77.9,159.9,94.3,142.0
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.7,319.0,21.4,78.4,172.1,64.4,143.7
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.2,305.0,26.9,78.4,175.3,82.7,138.4
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.7,310.2,21.8,71.8,155.9,66.1,144.8
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.8,326.1,26.3,76.5,192.8,89.2,133.1
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.5,317.0,23.1,77.1,167.0,97.6,138.4
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.5,311.9,25.1,68.3,161.2,89.8,121.0
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.4,307.7,24.9,73.8,161.8,77.3,135.7
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.3,322.9,25.8,71.5,166.0,81.0,147.7
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.8,312.4,22.0,67.8,187.5,70.6,120.9
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.3,327.3,23.9,74.9,195.1,74.2,128.6
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.4,308.6,26.9,74.8,197.2,90.6,145.0
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.7,310.8,21.6,70.4,153.7,94.5,132.6
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.5,306.2,21.6,72.4,183.7,65.8,140.6
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.9,309.5,22.0,67.0,151.0,79.1,124.5
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.0,301.5,24.3,69.7,169.0,62.4,123.1
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.9,307.0,26.4,76.3,160.5,68.0,134.1
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.7,319.2,24.6,70.4,170.8,84.1,133.3
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.9,321.8,23.3,69.7,199.0,92.8,127.3
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.9,300.4,26.5,77.1,160.6,74.4,136.1
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.6,306.2,26.6,71.8,152.5,66.5,123.2
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.6,308.2,25.5,68.6,175.8,64.3,147.7
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.3,305.3,25.6,76.9,152.5,83.6,129.0
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.4,326.8,25.5,71.4,191.1,81.2,128.0
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.6,325.8,25.8,65.1,189.7,83.9,121.3
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.6,321.0,23.1,66.1,192.6,94.1,131.9
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.9,320.6,26.7,78.7,177.8,92.0,140.4
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.9,327.7,24.9,70.9,162.7,80.8,130.4
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.7,322.9,24.7,65.3,188.8,73.8,128.7
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.8,308.7,25.5,73.8,175.7,63.5,139.5
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.8,329.8,26.8,67.3,158.8,66.9,128.2
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.8,322.2,21.7,70.8,156.8,81.3,124.6
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.6,320.9,22.9,71.5,166.1,89.5,135.5
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.7,306.7,25.1,72.6,164.0,67.2,140.6
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.7,324.4,22.4,73.6,173.8,97.9,120.4
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.5,317.1,23.2,73.8,164.7,71.3,149.4
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.8,329.9,26.7,72.2,167.3,64.6,144.2
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.9,324.5,21.5,78.3,193.2,97.4,124.1
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,6.6,308.1,24.5,68.7,158.4,74.4,137.8
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.5,314.0,24.9,79.7,157.9,89.6,144.7
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.5,329.3,25.3,66.3,160.4,97.6,125.7
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.4,327.4,25.7,78.6,156.2,82.6,140.5
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.7,308.8,21.4,68.8,188.1,71.0,149.2
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.4,310.5,24.8,67.4,192.3,87.7,131.6
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.6,303.6,25.3,71.3,198.0,84.4,137.9
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.6,308.8,24.1,73.5,158.6,90.1,148.4
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.0,309.2,25.3,71.1,162.6,94.1,132.9
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.9,306.7,23.9,72.1,152.8,85.2,131.5
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.3,307.1,25.7,72.0,152.0,76.8,120.8
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.2,321.8,23.1,73.2,154.2,75.1,125.5
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.2,322.3,25.0,76.0,187.1,86.4,139.0
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.8,313.8,26.0,70.5,163.8,82.6,132.9
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.4,306.5,22.8,77.2,166.7,81.4,149.3
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.1,327.2,22.4,77.2,170.7,68.9,127.3
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.9,321.5,22.0,78.9,157.3,71.3,123.5
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.0,315.1,23.2,70.2,197.8,64.0,139.9
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.6,319.5,24.0,75.9,186.1,68.6,129.1
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.0,307.4,25.8,78.7,162.2,97.7,127.7
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.0,312.9,26.1,73.9,169.8,64.0,130.3
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,8.0,312.7,25.9,72.2,165.1,72.7,139.8
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.2,325.2,22.8,68.6,157.2,65.8,135.0
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.8,316.1,24.9,79.1,160.5,91.1,141.0
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,6.8,329.7,25.8,67.7,164.2,97.4,131.8
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.3,324.6,24.3,75.3,178.8,60.1,143.7
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.7,301.5,21.4,76.1,158.5,61.6,127.6
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.6,303.2,24.4,68.9,197.7,68.2,123.1
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,8.0,310.5,26.3,74.4,161.2,81.4,126.5
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.5,326.1,21.2,69.4,171.7,69.0,141.2
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.8,313.5,21.0,66.0,169.8,62.8,136.4
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.8,322.0,23.8,79.3,178.6,83.8,125.0
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.2,302.0,26.9,76.4,191.2,74.8,130.0
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.1,312.5,21.0,79.2,166.4,81.6,137.1
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.6,328.1,22.6,72.4,188.9,90.5,148.9
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.3,329.2,23.0,71.7,185.2,80.4,147.3
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,6.6,326.3,21.5,79.2,174.0,65.7,128.3
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,8.0,312.5,26.8,74.7,190.2,75.3,123.2
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.6,326.3,21.9,70.3,198.9,95.7,120.4
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.5,326.5,25.2,76.4,185.5,79.1,146.4
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.5,306.2,22.0,68.1,160.6,90.7,146.0
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.7,317.4,26.2,65.6,182.0,99.8,143.2
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.2,306.8,24.9,77.1,169.4,70.8,123.9
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.4,329.2,21.9,73.7,179.6,97.9,130.5
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.2,303.1,22.1,70.8,176.7,87.1,134.4
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.0,329.3,26.0,72.3,168.1,91.1,141.0
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.6,328.0,22.7,76.3,199.5,98.0,138.4
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.0,312.4,24.8,68.0,150.0,66.4,125.6
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,6.8,318.2,26.7,77.2,152.3,72.7,141.7
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.8,309.0,23.4,74.2,173.8,70.7,146.4
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.6,318.7,25.1,69.9,150.3,99.3,121.7
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.5,305.1,22.9,79.8,180.0,63.7,127.4
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.4,315.0,25.0,72.1,163.5,67.7,126.9
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.6,310.6,23.5,67.4,157.5,93.2,124.0
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.6,305.3,24.7,70.2,177.0,74.2,130.7
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,8.0,323.5,24.7,72.9,155.3,75.5,120.3
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.9,325.1,24.6,73.6,176.1,88.3,130.7
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.9,319.5,25.4,73.7,176.3,83.2,126.6
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.4,318.5,25.2,72.7,159.2,87.3,147.7
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.5,309.4,25.5,78.8,196.7,73.5,127.8
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.7,325.8,22.7,66.5,160.3,92.8,121.6
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.9,321.4,22.3,69.3,186.1,82.8,123.3
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.7,323.2,24.1,67.1,179.9,99.6,127.9
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.5,300.4,23.2,68.4,160.6,61.1,138.0
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.5,319.7,24.2,72.9,162.6,86.8,131.0
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.8,312.9,25.1,78.2,153.4,72.9,135.0
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.6,309.6,25.8,73.6,178.4,77.3,124.7
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.7,313.2,23.4,74.9,185.2,89.9,142.9
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.2,301.3,24.9,68.5,176.2,87.5,143.0
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.3,321.9,23.6,77.2,150.0,82.4,128.4
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.5,322.1,21.3,75.3,164.5,82.2,137.2
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,8.0,300.3,21.1,65.7,169.1,86.7,146.0
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.3,329.7,22.7,74.6,172.6,77.2,141.9
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.5,318.5,22.1,67.6,187.0,81.0,126.6
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.0,302.4,21.3,79.6,160.9,95.1,127.9
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.9,310.6,26.3,69.0,186.4,91.3,133.6
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,6.8,327.6,26.9,72.4,195.4,79.4,148.3
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.8,326.3,21.4,71.2,174.3,67.9,134.7
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.7,325.4,22.7,79.8,192.4,77.1,140.4
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.4,327.2,24.7,77.2,183.8,87.5,144.7
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.9,317.2,22.6,78.6,154.8,87.9,137.8
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.8,314.9,21.4,75.1,158.2,98.3,129.0
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.9,309.3,23.8,74.7,165.9,69.8,133.6
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.4,300.0,26.0,76.8,169.4,68.4,139.1
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.6,328.0,26.2,70.9,196.3,86.3,143.8
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.7,328.0,21.2,78.0,160.2,96.0,138.3
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.4,326.8,22.0,74.3,171.6,87.4,127.8
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.6,303.3,22.8,73.5,189.8,76.4,144.7
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.2,323.6,22.9,69.2,155.8,88.1,127.6
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.4,321.1,23.2,76.0,156.8,71.9,133.3
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.8,319.8,25.8,72.4,185.9,61.3,134.2
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.8,327.7,26.1,79.0,158.3,78.7,127.5
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.0,317.9,26.1,72.4,188.9,93.4,134.5
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.6,317.0,22.2,67.6,191.3,70.9,124.5
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.8,313.9,25.8,66.9,176.5,60.2,130.8
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.2,307.5,25.4,78.4,172.4,77.5,149.8
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.7,320.4,22.8,78.9,162.7,87.6,131.0
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.7,314.7,22.3,70.6,197.1,95.4,148.5
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.1,313.9,24.6,75.8,166.2,84.1,135.8
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.7,301.3,26.3,68.2,176.4,98.0,147.4
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.3,320.8,26.5,75.1,179.0,82.1,143.2
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.9,320.9,26.2,79.5,159.1,83.6,126.1
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.6,317.1,26.2,67.4,159.4,97.0,137.3
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.6,304.1,23.7,70.6,153.2,80.0,125.7
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,6.5,303.8,23.1,68.7,159.9,67.1,130.6
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.6,300.0,22.2,65.0,160.6,71.1,122.0
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.6,301.4,21.4,67.4,152.8,78.8,120.3
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.3,325.7,21.5,71.2,154.0,85.6,138.2
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.1,310.0,23.5,79.7,194.2,80.3,138.5
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,8.0,301.9,21.2,77.3,154.7,66.0,134.9
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.8,316.5,25.2,70.1,195.9,89.9,147.1
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.9,311.1,26.9,66.3,169.9,68.3,140.4
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.6,320.7,24.6,74.0,156.0,73.9,135.6
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.6,316.0,23.3,67.1,153.2,88.9,148.3
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.6,312.9,26.8,78.9,174.5,85.5,131.2
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.7,314.0,23.4,73.3,185.8,71.3,123.0
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.8,315.3,22.0,76.0,183.5,70.5,128.6
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.5,305.8,22.7,75.6,195.5,69.7,128.2
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.6,303.6,24.0,77.3,196.4,77.7,139.1
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.7,317.5,26.1,77.8,153.2,88.0,134.7
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.1,303.1,24.4,79.0,198.7,79.7,128.7
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.9,329.6,25.7,69.0,194.6,88.2,149.0
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.9,318.5,25.6,75.6,159.6,85.9,148.3
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.3,302.8,23.4,71.3,197.5,85.9,123.0
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,6.5,315.6,24.9,68.3,199.9,91.9,133.6
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.9,320.7,25.6,76.4,164.2,64.0,140.2
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.7,311.6,25.5,73.9,190.1,72.6,120.4
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.3,320.0,23.8,75.8,191.5,82.0,141.6
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.4,319.1,22.3,72.6,190.4,97.6,125.9
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.0,300.3,24.7,73.2,188.3,71.4,133.5
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.1,327.7,24.0,74.9,180.3,72.1,136.2
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.0,319.3,25.4,65.9,165.1,69.5,148.4
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.6,326.2,21.7,76.9,188.4,82.4,137.7
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.1,330.0,26.6,72.0,181.2,89.6,146.4
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.9,313.1,22.8,65.7,179.8,97.5,131.9
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.7,321.1,21.5,78.1,195.2,86.1,127.9
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.0,310.3,22.2,76.0,173.8,67.6,134.6
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.6,326.1,24.7,66.3,156.7,73.8,142.6
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.9,310.2,24.7,79.1,161.5,60.8,148.8
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.6,329.4,25.6,68.8,190.9,68.2,144.5
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,6.6,320.9,24.5,67.7,192.6,72.1,133.6
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.9,300.2,24.6,75.0,169.8,81.1,140.0
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.7,315.7,23.6,71.9,198.2,95.1,120.2
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.8,323.4,26.7,67.6,169.0,96.7,146.5
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,6.6,320.4,23.9,78.0,191.5,95.0,131.7
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.2,301.9,22.7,65.8,165.2,97.1,146.0
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.9,329.3,25.8,67.7,191.3,78.7,138.3
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.5,310.9,25.5,67.3,161.9,72.6,142.7
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.7,327.4,25.4,68.6,174.6,60.8,130.1
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.4,324.0,21.2,73.5,153.2,69.0,142.1
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.2,324.4,24.1,74.2,160.8,62.8,146.9
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.6,303.0,24.0,76.7,180.0,85.9,149.5
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,8.0,309.0,23.6,67.5,151.7,62.4,124.1
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.9,323.8,24.2,68.7,174.7,71.2,122.9
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.9,306.4,26.3,66.0,191.8,73.9,123.0
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.0,329.2,21.6,76.6,174.1,69.1,146.4
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.9,305.3,25.0,74.5,154.3,76.4,122.4
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.3,312.4,22.8,75.1,154.1,78.1,137.9
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.0,321.2,22.7,69.0,152.0,80.3,146.9
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.8,301.9,26.9,75.6,196.7,77.0,122.7
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,6.9,323.1,21.3,68.6,187.4,77.1,148.1
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.6,327.7,21.4,65.7,160.9,94.6,129.9
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.8,328.7,26.2,73.4,171.2,92.4,122.8
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.7,317.2,25.3,65.2,198.6,91.9,141.9
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.1,311.0,26.0,73.0,166.6,62.1,143.4
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.8,327.4,22.2,79.0,164.2,89.4,133.5
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.0,316.5,24.6,72.3,184.9,76.8,148.2
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.5,328.4,23.4,74.3,191.8,66.9,132.6
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,6.6,306.3,23.3,77.7,168.7,79.5,137.8
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.8,322.1,22.2,69.1,164.7,99.4,126.4
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.3,311.8,24.0,79.4,152.9,80.3,120.0
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,6.6,328.9,26.3,75.7,170.1,71.7,131.1
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.7,307.9,24.9,77.3,171.1,64.9,132.8
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.8,301.3,23.5,72.9,176.6,62.8,125.7
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.5,320.4,24.5,77.7,158.2,61.5,131.0
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,7.1,320.6,25.3,75.6,180.5,93.7,130.5
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,7.8,300.8,26.5,74.9,192.2,89.3,146.6
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,7.8,300.5,26.8,70.7,161.5,70.4,137.6
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,6.8,308.1,21.8,73.4,177.0,86.6,126.7
Sugarcane,Kharif,Clay,Jun,Sep,Irrigated,8.0,313.7,23.1,74.6,191.3,76.3,121.0
Sugarcane,Kharif,Clay,Jul,Oct,Irrigated,6.7,327.2,25.2,74.4,160.5,67.6,129.7
Sugarcane,Kharif,Loamy,Jun,Sep,Irrigated,6.9,302.0,24.2,76.4,174.8,68.6,144.9
Sugarcane,Kharif,Loamy,Jul,Oct,Irrigated,7.7,310.7,23.1,65.6,178.0,74.7,129.7
